"";"consumption";"asset_wealth";"cay"
"1";9,79647333879142;11,5713166973651;0,591633697159016
"2";9,76920608981754;11,6370385187383;0,579975417677596
"3";9,78957782463014;11,5911595350037;0,592751173457284
"4";9,79123800952383;11,6499378542398;0,571299212578824
"5";9,79909227569231;11,5472482473129;0,586619828178028
"6";9,76756422918601;11,6096259828061;0,585967795412666
"7";9,78228719641084;11,6008896403711;0,585499001261691
"8";9,78952032922862;11,5771198270698;0,58284922850928
"9";9,75480556773804;11,5860063730803;0,577431231638916
"10";9,75963865103519;11,6274658585718;0,573427000697557
"11";9,8280628355419;11,5569174726939;0,579608378405041
"12";9,76209470784778;11,6189558083712;0,598450386767481
"13";9,77752071119364;11,5954410779622;0,573197549867172
"14";9,81582256882283;11,642366990913;0,578501171472461
"15";9,79095186382737;11,6444666896282;0,58768682108965
"16";9,79084383161879;11,5085264322622;0,581345485965515
"17";9,78821440826437;11,6419575712017;0,572924693023239
"18";9,75331580573818;11,6460245591388;0,559970188309906
"19";9,80450304148426;11,6510336211552;0,570385073127758
"20";9,78690926796994;11,6212105338553;0,566575848847216
"21";9,80315634408107;11,591888745571;0,571992645224241
"22";9,77734371791848;11,6652922503176;0,583891806705432
"23";9,80050318470922;11,6298031153857;0,576667528688826
"24";9,78674082267093;11,5936590736926;0,58759418711325
"25";9,78058492768873;11,5642245310385;0,580140578488834
"26";9,7835165909744;11,5345982036595;0,58461209032953
"27";9,81858356491558;11,609668569998;0,574479002041395
"28";9,78691629953594;11,563186572592;0,586493611664941
"29";9,77999577699568;11,660247744928;0,590574110775641
"30";9,78022073265926;11,5494904097154;0,570930441408576
"31";9,7733413145221;11,6672738754348;0,578852040527095
"32";9,75101402591918;11,6524510792459;0,566414769819704
"33";9,7685925825248;11,5548816422876;0,600069950868716
"34";9,81514665341616;11,5721734731404;0,571284970572317
"35";9,78617580299628;11,5442880923675;0,580642611809176
"36";9,77354940508317;11,6785082020327;0,577798027767514
"37";9,7684601669491;11,6200440767598;0,60695652759895
"38";9,80962012625028;11,5991120203481;0,566481602846569
"39";9,80753887102355;11,559085152809;0,581477985448065
"40";9,79412295421054;11,7203948083365;0,567670405329405
"41";9,78903550213406;11,6493151044528;0,589389661032007
"42";9,76008380258899;11,5909664546556;0,566670347900669
"43";9,78356600050717;11,6579216149528;0,574090831119829
"44";9,76483402817231;11,6151881968403;0,564041872687216
"45";9,76140358541114;11,5483936572865;0,578005004862171
"46";9,78951300396251;11,5975333867464;0,576371268667693
"47";9,77044923806933;11,5499106763747;0,578611977545598
"48";9,77388356677513;11,6262979346076;0,571621572787567
"49";9,75540800061748;11,6422101511314;0,581888042132917
"50";9,78871914374476;11,5958967241038;0,585717735555013
"51";9,79066797654531;11,6302096604212;0,573805404580967
"52";9,78872006339633;11,6106116643575;0,571491162964447
"53";9,79173280909452;11,5727751604777;0,569616389090096
"54";9,81979745958082;11,561450322518;0,577832650215263
"55";9,80265032294184;11,6495906759858;0,580254965185155
"56";9,78489433751402;11,5531981096876;0,597638473694751
"57";9,75516660123757;11,6197164745352;0,558863553014456
"58";9,74208799458983;11,550360033587;0,575442322817568
"59";9,80732168147861;11,56966931869;0,592462798022478
"60";9,77462072315584;11,718456797175;0,56601064008615
"61";9,80202921881476;11,6152416510238;0,568882459893405
"62";9,76777290034602;11,6001185259364;0,598152709629608
"63";9,78820909957091;11,6463324665202;0,554091545166774
"64";9,79328518417284;11,5619397106211;0,565543476143426
"65";9,7917704531932;11,5719469924367;0,574465361166959
"66";9,76786778557955;11,7001423698441;0,582110870611607
"67";9,76281556694695;11,6371819676727;0,569360541605377
"68";9,74796891515255;11,6422484540422;0,585425772866212
"69";9,77124598301485;11,5467389467396;0,595109155219667
"70";9,76968701355991;11,6358013945106;0,557664147039283
"71";9,78786969216128;11,6167676422806;0,581932348804048
"72";9,7894603818076;11,7548912144295;0,556783737493051
"73";9,79862056974082;11,6105263497181;0,552749383479789
"74";9,81064802247634;11,5489123066204;0,573200272924622
"75";9,78648055061358;11,670248493166;0,55244785421294
"76";9,78162694413106;11,7391023392141;0,608203945533651
"77";9,78806929932808;11,5886251217232;0,561841995318133
"78";9,7777102690111;11,667921479132;0,560205301384821
"79";9,81260627406012;11,6817131481132;0,568495787789193
"80";9,76275725559734;11,5906003005016;0,583118104842134
"81";9,75501414066995;11,5588447782478;0,582121887159063
"82";9,81398593137504;11,5738299859438;0,575840805963012
"83";9,79773006181811;11,6120072449007;0,571690742805538
"84";9,78753974161557;11,59473587009;0,570722534921989
"85";9,77819822523303;11,6709045525874;0,5613495525698
"86";9,7771726731623;11,6476920397851;0,577740401241665
"87";9,78418614102426;11,6327211387678;0,566272819460267
"88";9,79833948699674;11,5882838525488;0,55381135530512
"89";9,80675559480893;11,6325377006057;0,584409173322468
"90";9,77332056549265;11,5930744233418;0,597512672617279
"91";9,77934156684483;11,703915580994;0,584523818188682
"92";9,80195164265947;11,5316727821858;0,59251669752807
"93";9,8058618228651;11,6125196783766;0,592019470644339
"94";9,78245423154474;11,638319917326;0,571619816361455
"95";9,81178399442557;11,6396766693697;0,56770523562324
"96";9,80599283813786;11,6180414378302;0,579774702615434
"97";9,80328660878215;11,5982881074139;0,567899698030352
"98";9,78277312314619;11,6238054118421;0,58520065981955
"99";9,75567878467324;11,6969389835405;0,600853431321579
"100";9,79785447038537;11,5887556902513;0,542497166785252
"101";9,81339980444501;11,6040390223544;0,551887753289465
"102";9,76560014573688;11,6009679424667;0,569337749955905
"103";9,74044832267849;11,6582452786885;0,577157053185083
"104";9,7604758434707;11,5870827351257;0,548081224006723
"105";9,79004404155009;11,5826174586165;0,559488757023904
"106";9,76422246528678;11,6162696557795;0,587933260158909
"107";9,74995736737073;11,5484567379032;0,573497997804653
"108";9,78860331376769;11,5692255261451;0,560362279575525
"109";9,76940132334943;11,5016741692416;0,565315661182177
"110";9,76463951666851;11,6329085662021;0,583410088017512
"111";9,8220120665641;11,6462065663063;0,58712595362871
"112";9,78696049285385;11,6791378962813;0,593739176912376
"113";9,80188556141303;11,6496775487805;0,567248236802469
"114";9,78770948773955;11,5226771477458;0,581107175297066
"115";9,764812887409;11,5696084561712;0,574005513708463
"116";9,80230784258741;11,6662920000745;0,564972486828658
"117";9,7935824366121;11,7056339581058;0,590044593759827
"118";9,77814913377378;11,4957910354972;0,605297386090521
"119";9,76518048874923;11,6587126137764;0,587681063995743
"120";9,78862336179446;11,51970800136;0,591432320349461
"121";9,79881732227863;11,6375646944734;0,570778687777571
"122";9,77998773741294;11,613872799191;0,588576597519512
"123";9,76374572510402;11,6705155911598;0,587540977944236
"124";9,81394395529249;11,6136869359408;0,591232649626658
"125";9,77459180203017;11,6324657827463;0,589969984248245
"126";9,80960073799002;11,5386456911631;0,55655156980599
"127";9,75493146989625;11,652569887745;0,574198651409722
"128";9,76872413549638;11,5847028947642;0,590431999082875
"129";9,77107479739981;11,5654123066002;0,593797808269307
"130";9,79327356516467;11,6457971135715;0,58444614527455
"131";9,75816106619443;11,6661491008766;0,568645711976181
"132";9,76743208170043;11,6093720352217;0,594621697077099
"133";9,7954210063733;11,6277519816547;0,588290248413688
"134";9,74844922144023;11,6186434013168;0,571365167682304
"135";9,79524997771086;11,5420681210649;0,582111451628327
"136";9,78405178894847;11,5831362905334;0,58753040323905
"137";9,78737969262012;11,5790673441469;0,577438466503497
"138";9,78168135285799;11,6756909245466;0,586531008086663
"139";9,78961424715968;11,6056086441276;0,582820169672822
"140";9,77692007950728;11,553965575504;0,581494710116912
"141";9,7783812831794;11,5569171748465;0,602426197152406
"142";9,7801009412434;11,6640200608322;0,544755962070326
"143";9,79582728861936;11,568341003051;0,579837258107712
"144";9,80746646030746;11,583297729249;0,594407430076829
"145";9,7699267056002;11,6465730176259;0,58159655861971
